# RaceRender Data: TrackAddict 3.6.2 on Android 7.1.1 [Sony E5823 / Qualcomm Technologies, Inc MSM8994] (Mode: 0)
# End Point: 55.987240, 13.113570  @ -1.00 deg
"Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (KM/H)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)"
9.079,0,0,0,1,0.237,55.9880117,13.1121983,71.8,236,2.0,44.3,2.5,0.02,-0.00,-0.01,0
9.084,0,0,0,1,0.142,55.9880117,13.1121983,71.8,236,2.1,43.8,2.5,0.02,-0.00,-0.01,0
9.135,0,0,0,0,0.142,55.9880117,13.1121983,71.8,236,2.1,43.8,2.5,0.02,-0.00,-0.01,0
9.145,0,0,0,1,0.103,55.9880133,13.1121983,71.8,236,2.0,43.9,2.5,0.01,0.00,-0.01,0
9.165,0,0,0,1,0.023,55.9880133,13.1122000,71.8,236,2.4,43.8,2.5,0.02,0.00,-0.01,0
9.214,0,0,0,0,0.023,55.9880133,13.1122000,71.8,236,2.4,43.8,2.5,0.02,0.00,-0.01,0
9.261,0,0,0,0,0.023,55.9880133,13.1122000,71.8,236,2.4,43.8,2.5,0.02,0.00,-0.01,0
9.266,0,0,0,1,0.024,55.9880133,13.1122000,71.8,236,2.1,43.6,2.5,0.01,0.00,-0.01,0
9.313,0,0,0,0,0.024,55.9880133,13.1122000,71.8,236,2.1,43.6,2.5,0.02,0.00,-0.01,0
9.362,0,0,0,0,0.024,55.9880133,13.1122000,71.8,236,2.1,43.6,2.5,0.01,0.00,-0.00,0
9.363,0,0,0,1,0.021,55.9880133,13.1122017,71.8,236,2.1,43.7,2.5,0.01,0.00,-0.00,0
9.417,0,0,0,0,0.021,55.9880133,13.1122017,71.8,236,2.1,43.7,2.5,0.01,0.00,-0.01,0
9.449,0,0,0,1,0.007,55.9880150,13.1122017,71.8,236,2.4,43.7,2.5,0.01,0.00,-0.01,0
9.500,0,0,0,0,0.007,55.9880150,13.1122017,71.8,236,2.4,43.7,2.5,0.01,0.00,-0.00,0
9.546,0,0,0,0,0.007,55.9880150,13.1122017,71.8,236,2.4,43.7,2.5,0.01,-0.00,-0.00,0
9.565,0,0,0,1,0.023,55.9880150,13.1122017,71.8,236,1.7,43.8,2.5,0.01,0.00,-0.01,0
9.612,0,0,0,0,0.023,55.9880150,13.1122017,71.8,236,1.7,43.8,2.5,0.01,0.00,-0.01,0
9.652,0,0,0,1,0.010,55.9880150,13.1122033,71.8,236,2.5,43.7,2.5,0.01,-0.00,-0.01,0
9.700,0,0,0,0,0.010,55.9880150,13.1122033,71.8,236,2.5,43.7,2.5,0.02,0.00,-0.01,0
9.749,0,0,0,0,0.010,55.9880150,13.1122033,71.8,236,2.5,43.7,2.5,0.02,-0.00,-0.01,0
9.765,0,0,0,1,0.023,55.9880150,13.1122033,71.8,236,2.0,43.5,2.5,0.02,-0.00,-0.00,0
9.812,0,0,0,0,0.023,55.9880150,13.1122033,71.8,236,2.0,43.5,2.5,0.02,-0.00,-0.01,0
9.856,0,0,0,1,0.014,55.9880150,13.1122050,71.8,236,2.1,43.4,2.5,0.02,-0.00,-0.01,0
9.908,0,0,0,0,0.014,55.9880150,13.1122050,71.8,236,2.1,43.4,2.5,0.02,-0.00,-0.01,0
9.961,0,0,0,1,0.019,55.9880167,13.1122050,71.8,236,2.1,43.3,2.5,0.02,-0.00,-0.01,0
10.009,0,0,0,0,0.019,55.9880167,13.1122050,71.8,236,2.1,43.3,2.5,0.02,-0.00,-0.01,0
10.053,0,0,0,1,0.011,55.9880167,13.1122050,71.8,236,2.1,43.2,2.5,0.02,-0.00,-0.01,0
10.103,0,0,0,0,0.011,55.9880167,13.1122050,71.8,236,2.1,43.2,2.5,0.02,-0.01,-0.01,0
10.152,0,0,0,0,0.011,55.9880167,13.1122050,71.8,236,2.1,43.2,2.5,0.02,-0.00,-0.01,0
10.161,0,0,0,1,0.019,55.9880167,13.1122067,71.8,236,2.9,43.2,2.5,0.02,-0.00,-0.01,0
10.212,0,0,0,0,0.019,55.9880167,13.1122067,71.8,236,2.9,43.2,2.5,0.02,0.00,-0.01,0
10.258,0,0,0,0,0.019,55.9880167,13.1122067,71.8,236,2.9,43.2,2.5,0.02,0.00,-0.01,0
10.281,0,0,0,1,0.038,55.9880183,13.1122067,71.8,236,2.6,42.8,2.5,0.02,0.01,-0.01,0
10.328,0,0,0,0,0.038,55.9880183,13.1122067,71.8,236,2.6,42.8,2.5,0.02,0.00,-0.01,0
10.369,0,0,0,1,0.027,55.9880183,13.1122083,71.8,236,2.3,42.0,2.5,0.03,0.00,-0.01,0
10.419,0,0,0,0,0.027,55.9880183,13.1122083,71.8,236,2.3,42.0,2.5,0.03,0.00,-0.01,0
10.457,0,0,0,1,0.014,55.9880183,13.1122083,71.8,236,2.9,41.5,2.5,0.03,0.00,-0.01,0
10.503,0,0,0,0,0.014,55.9880183,13.1122083,71.8,236,2.9,41.5,2.5,0.03,0.00,-0.01,0
10.548,0,0,0,1,0.006,55.9880183,13.1122083,71.8,236,2.4,41.5,2.5,0.04,0.01,-0.01,0
10.597,0,0,0,0,0.006,55.9880183,13.1122083,71.8,236,2.4,41.5,2.5,0.04,0.00,-0.00,0
10.644,0,0,0,0,0.006,55.9880183,13.1122083,71.8,236,2.4,41.5,2.5,0.04,0.00,-0.00,0
10.664,0,0,0,1,0.022,55.9880200,13.1122100,71.8,236,2.2,41.3,2.5,0.03,-0.00,0.00,0
10.710,0,0,0,0,0.022,55.9880200,13.1122100,71.8,236,2.2,41.3,2.5,0.03,-0.00,-0.00,0
10.752,0,0,0,1,0.010,55.9880200,13.1122100,71.8,236,2.9,41.0,2.5,0.03,-0.00,-0.02,0
10.802,0,0,0,0,0.010,55.9880200,13.1122100,71.8,236,2.9,41.0,2.5,0.03,0.00,-0.01,0
10.852,0,0,0,0,0.010,55.9880200,13.1122100,71.8,236,2.9,41.0,2.5,0.03,0.01,-0.01,0
10.867,0,0,0,1,0.025,55.9880200,13.1122117,71.8,236,2.8,40.4,2.5,0.04,0.01,-0.01,0
10.914,0,0,0,0,0.025,55.9880200,13.1122117,71.8,236,2.8,40.4,2.5,0.04,0.01,-0.01,0
10.956,0,0,0,1,0.014,55.9880217,13.1122117,71.8,236,2.2,40.5,2.5,0.04,0.00,-0.01,0
11.008,0,0,0,0,0.014,55.9880217,13.1122117,71.8,236,2.2,40.5,2.5,0.04,-0.00,-0.01,0
11.055,0,0,0,0,0.014,55.9880217,13.1122117,71.8,236,2.2,40.5,2.5,0.03,0.00,-0.01,0
11.069,0,0,0,1,0.027,55.9880217,13.1122117,71.8,236,2.7,40.2,2.5,0.04,0.00,-0.02,0
11.117,0,0,0,0,0.027,55.9880217,13.1122117,71.8,236,2.7,40.2,2.5,0.04,0.00,-0.01,0
11.165,0,0,0,0,0.027,55.9880217,13.1122117,71.8,236,2.7,40.2,2.5,0.03,0.00,-0.01,0
11.175,0,0,0,1,0.033,55.9880217,13.1122133,71.8,236,2.8,40.0,2.5,0.03,-0.00,-0.01,0
11.226,0,0,0,0,0.033,55.9880217,13.1122133,71.8,236,2.8,40.0,2.5,0.03,-0.01,-0.01,0
11.256,0,0,0,1,0.014,55.9880233,13.1122133,71.8,236,2.9,39.8,2.5,0.03,-0.02,-0.01,0
11.305,0,0,0,0,0.014,55.9880233,13.1122133,71.8,236,2.9,39.8,2.5,0.03,-0.02,-0.01,0
11.354,0,0,0,0,0.014,55.9880233,13.1122133,71.8,236,2.9,39.8,2.5,0.02,-0.02,-0.01,0
11.364,0,0,0,1,0.021,55.9880233,13.1122150,71.8,236,2.8,40.0,2.5,0.02,-0.02,-0.01,0
11.414,0,0,0,0,0.021,55.9880233,13.1122150,71.8,236,2.8,40.0,2.5,0.02,-0.03,-0.01,0
11.453,0,0,0,1,0.011,55.9880233,13.1122150,71.8,236,2.8,40.2,2.5,0.01,-0.02,-0.01,0
11.504,0,0,0,0,0.011,55.9880233,13.1122150,71.8,236,2.8,40.2,2.5,0.01,-0.02,-0.01,0
11.550,0,0,0,0,0.011,55.9880233,13.1122150,71.8,236,2.8,40.2,2.5,0.01,-0.02,-0.01,0
11.566,0,0,0,1,0.024,55.9880250,13.1122167,71.8,236,2.8,40.0,2.5,0.01,-0.02,-0.01,0
11.613,0,0,0,0,0.024,55.9880250,13.1122167,71.8,236,2.8,40.0,2.5,0.01,-0.02,-0.01,0
11.650,0,0,0,1,0.008,55.9880250,13.1122167,71.8,236,3.1,39.5,2.5,0.01,-0.03,-0.00,0
11.697,0,0,0,0,0.008,55.9880250,13.1122167,71.8,236,3.1,39.5,2.5,0.01,-0.02,-0.01,0
11.747,0,0,0,0,0.008,55.9880250,13.1122167,71.8,236,3.1,39.5,2.5,0.01,-0.03,-0.01,0
11.766,0,0,0,1,0.024,55.9880250,13.1122183,71.8,236,2.8,38.8,2.5,0.01,-0.03,-0.01,0
11.813,0,0,0,0,0.024,55.9880250,13.1122183,71.8,236,2.8,38.8,2.5,0.01,-0.03,-0.00,0
11.854,0,0,0,1,0.012,55.9880267,13.1122183,71.8,236,2.7,38.4,2.5,0.01,-0.03,-0.00,0
11.902,0,0,0,0,0.012,55.9880267,13.1122183,71.8,236,2.7,38.4,2.5,0.00,-0.03,-0.01,0
11.949,0,0,0,0,0.012,55.9880267,13.1122183,71.8,236,2.7,38.4,2.5,0.00,-0.03,-0.00,0
11.966,0,0,0,1,0.024,55.9880267,13.1122183,71.8,236,2.8,37.8,2.5,0.01,-0.02,-0.01,0
12.014,0,0,0,0,0.024,55.9880267,13.1122183,71.8,236,2.8,37.8,2.5,0.00,-0.02,-0.01,0
12.063,0,0,0,0,0.024,55.9880267,13.1122183,71.8,236,2.8,37.8,2.5,0.00,-0.02,-0.01,0
12.081,0,0,0,1,0.039,55.9880267,13.1122200,71.8,236,2.7,37.4,2.5,-0.00,-0.02,-0.00,0
12.131,0,0,0,0,0.039,55.9880267,13.1122200,71.8,236,2.7,37.4,2.5,-0.00,-0.02,-0.01,0
12.149,0,0,0,1,0.007,55.9880283,13.1122200,71.8,236,2.7,36.8,2.5,-0.00,-0.02,-0.00,0
12.195,0,0,0,0,0.007,55.9880283,13.1122200,71.8,236,2.7,36.8,2.5,0.00,-0.02,-0.00,0
12.245,0,0,0,0,0.007,55.9880283,13.1122200,71.8,236,2.7,36.8,2.5,0.00,-0.02,-0.01,0
12.264,0,0,0,1,0.022,55.9880283,13.1122200,71.8,236,2.1,36.5,2.5,-0.00,-0.02,-0.01,0
12.313,0,0,0,0,0.022,55.9880283,13.1122200,71.8,236,2.1,36.5,2.5,-0.00,-0.02,-0.00,0
12.360,0,0,0,1,0.018,55.9880283,13.1122200,71.7,235,2.2,36.1,2.5,0.00,-0.03,-0.00,0
12.407,0,0,0,0,0.018,55.9880283,13.1122200,71.7,235,2.2,36.1,2.5,0.01,-0.02,-0.01,0
12.454,0,0,0,0,0.018,55.9880283,13.1122200,71.7,235,2.2,36.1,2.5,0.01,-0.01,-0.00,0
12.472,0,0,0,1,0.030,55.9880300,13.1122217,71.7,235,2.5,35.8,2.5,0.03,-0.02,-0.01,0
12.523,0,0,0,0,0.030,55.9880300,13.1122217,71.7,235,2.5,35.8,2.5,0.03,-0.01,-0.01,0
12.563,0,0,0,1,0.021,55.9880300,13.1122217,71.7,235,2.1,35.7,2.5,0.04,-0.01,-0.01,0
12.614,0,0,0,0,0.021,55.9880300,13.1122217,71.7,235,2.1,35.7,2.5,0.05,-0.01,-0.01,0
12.651,0,0,0,1,0.009,55.9880300,13.1122217,71.7,235,2.1,35.5,2.5,0.05,-0.00,-0.01,0
12.700,0,0,0,0,0.009,55.9880300,13.1122217,71.7,235,2.1,35.5,2.5,0.05,-0.00,-0.01,0
12.750,0,0,0,0,0.009,55.9880300,13.1122217,71.7,235,2.1,35.5,2.5,0.05,0.00,-0.01,0
12.763,0,0,0,1,0.021,55.9880317,13.1122233,71.7,235,2.5,35.2,2.5,0.06,0.00,-0.01,0
12.811,0,0,0,0,0.021,55.9880317,13.1122233,71.7,235,2.5,35.2,2.5,0.06,0.01,-0.01,0
12.853,0,0,0,1,0.011,55.9880317,13.1122233,71.7,235,2.4,34.9,2.5,0.06,0.01,-0.01,0
12.901,0,0,0,0,0.011,55.9880317,13.1122233,71.7,235,2.4,34.9,2.5,0.06,0.00,-0.01,0
12.950,0,0,0,0,0.011,55.9880317,13.1122233,71.7,235,2.4,34.9,2.5,0.06,-0.00,-0.01,0
12.968,0,0,0,1,0.026,55.9880317,13.1122233,71.7,235,2.9,34.5,2.5,0.06,0.00,-0.01,0
13.017,0,0,0,0,0.026,55.9880317,13.1122233,71.7,235,2.9,34.5,2.5,0.06,0.01,-0.01,0
13.053,0,0,0,1,0.011,55.9880333,13.1122250,71.7,235,2.6,34.3,2.5,0.06,0.01,-0.01,0
13.101,0,0,0,0,0.011,55.9880333,13.1122250,71.7,235,2.6,34.3,2.5,0.06,0.01,-0.01,0
13.149,0,0,0,0,0.011,55.9880333,13.1122250,71.7,235,2.6,34.3,2.5,0.06,0.00,-0.01,0
13.160,0,0,0,1,0.017,55.9880333,13.1122250,71.7,235,3.0,33.6,2.5,0.06,-0.00,-0.01,0
13.208,0,0,0,0,0.017,55.9880333,13.1122250,71.7,235,3.0,33.6,2.5,0.05,-0.01,-0.01,0
13.249,0,0,0,1,0.007,55.9880333,13.1122250,71.7,235,3.1,33.1,2.5,0.05,-0.02,-0.01,0
13.298,0,0,0,0,0.007,55.9880333,13.1122250,71.7,235,3.1,33.1,2.5,0.04,-0.02,-0.01,0
13.348,0,0,0,0,0.007,55.9880333,13.1122250,71.7,235,3.1,33.1,2.5,0.04,-0.02,-0.01,0
13.362,0,0,0,1,0.019,55.9880350,13.1122250,71.7,235,3.5,32.5,2.5,0.04,-0.02,-0.01,0
13.408,0,0,0,0,0.019,55.9880350,13.1122250,71.7,235,3.5,32.5,2.5,0.03,-0.02,-0.01,0
13.452,0,0,0,1,0.010,55.9880350,13.1122267,71.7,235,4.1,31.6,2.5,0.03,-0.02,-0.01,0
13.499,0,0,0,0,0.010,55.9880350,13.1122267,71.7,235,4.1,31.6,2.5,0.04,-0.02,-0.01,0
13.548,0,0,0,0,0.010,55.9880350,13.1122267,71.7,235,4.1,31.6,2.5,0.04,-0.02,-0.01,0
13.595,0,0,0,0,0.010,55.9880350,13.1122267,71.7,235,4.1,31.6,2.5,0.03,-0.02,-0.01,0
13.644,0,0,0,0,0.010,55.9880350,13.1122267,71.7,235,4.1,31.6,2.5,0.03,-0.03,-0.01,0
13.671,0,0,0,1,0.129,55.9880367,13.1122267,71.7,235,3.6,30.7,2.5,0.03,-0.02,-0.01,0
13.721,0,0,0,0,0.129,55.9880367,13.1122267,71.7,235,3.6,30.7,2.5,0.03,-0.02,-0.01,0
13.767,0,0,0,0,0.129,55.9880367,13.1122267,71.7,235,3.6,30.7,2.5,0.03,-0.02,-0.01,0
13.806,0,0,0,1,0.164,55.9880367,13.1122267,71.7,235,3.6,30.0,2.5,0.03,-0.02,-0.01,0
13.856,0,0,0,0,0.164,55.9880367,13.1122267,71.7,235,3.6,30.0,2.5,0.03,-0.02,-0.01,0
13.909,0,0,0,0,0.164,55.9880367,13.1122267,71.7,235,3.6,30.0,2.5,0.03,-0.02,-0.01,0
13.956,0,0,0,0,0.164,55.9880367,13.1122267,71.7,235,3.6,30.0,2.5,0.03,-0.02,-0.01,0
14.002,0,0,0,0,0.164,55.9880367,13.1122267,71.7,235,3.6,30.0,2.5,0.04,-0.02,-0.01,0
14.032,0,0,0,1,0.290,55.9880383,13.1122267,71.7,235,3.6,29.0,2.5,0.04,-0.02,-0.01,0
14.081,0,0,0,0,0.290,55.9880383,13.1122267,71.7,235,3.6,29.0,2.5,0.04,-0.02,-0.01,0
14.132,0,0,0,0,0.290,55.9880383,13.1122267,71.7,235,3.6,29.0,2.5,0.05,-0.02,-0.01,0
14.179,0,0,0,0,0.290,55.9880383,13.1122267,71.7,235,3.6,29.0,2.5,0.06,-0.02,-0.00,0
14.228,0,0,0,1,0.386,55.9880400,13.1122283,71.7,235,3.5,28.1,2.5,0.06,-0.01,-0.01,0
14.272,0,0,0,1,0.330,55.9880400,13.1122283,71.7,235,3.4,27.3,2.5,0.06,-0.01,-0.02,0
14.277,0,0,0,1,0.235,55.9880417,13.1122283,71.7,235,4.0,26.8,2.5,0.06,-0.01,-0.02,0
14.326,0,0,0,0,0.235,55.9880417,13.1122283,71.7,235,4.0,26.8,2.5,0.06,-0.01,-0.02,0
14.375,0,0,0,0,0.235,55.9880417,13.1122283,71.7,235,4.0,26.8,2.5,0.05,-0.01,-0.01,0
14.385,0,0,0,1,0.243,55.9880417,13.1122283,71.7,235,3.5,26.0,2.5,0.04,-0.01,-0.01,0
14.391,0,0,0,1,0.049,55.9880433,13.1122283,71.7,235,3.4,24.6,2.5,0.03,-0.02,-0.02,0
14.442,0,0,0,0,0.049,55.9880433,13.1122283,71.7,235,3.4,24.6,2.5,0.03,-0.03,-0.01,0
14.452,0,0,0,1,0.010,55.9880450,13.1122283,71.7,235,3.5,23.7,2.5,0.03,-0.04,-0.01,0
14.503,0,0,0,0,0.010,55.9880450,13.1122283,71.7,235,3.5,23.7,2.5,0.03,-0.04,-0.01,0
14.553,0,0,0,0,0.010,55.9880450,13.1122283,71.7,235,3.5,23.7,2.5,0.03,-0.05,-0.01,0
14.561,0,0,0,1,0.019,55.9880450,13.1122283,71.7,235,3.6,23.0,2.5,0.03,-0.05,-0.00,0
14.607,0,0,0,0,0.019,55.9880450,13.1122283,71.7,235,3.6,23.0,2.5,0.03,-0.04,-0.01,0
14.648,0,0,0,1,0.006,55.9880467,13.1122300,71.7,235,4.0,22.0,2.5,0.03,-0.03,-0.01,0
14.703,0,0,0,0,0.006,55.9880467,13.1122300,71.7,235,4.0,22.0,2.5,0.04,-0.03,-0.01,0
14.753,0,0,0,0,0.006,55.9880467,13.1122300,71.7,235,4.0,22.0,2.5,0.04,-0.03,-0.01,0
14.759,0,0,0,1,0.017,55.9880467,13.1122300,71.7,235,4.1,21.0,2.5,0.05,-0.02,-0.01,0
14.807,0,0,0,0,0.017,55.9880467,13.1122300,71.7,235,4.1,21.0,2.5,0.05,-0.03,-0.01,0
14.854,0,0,0,0,0.017,55.9880467,13.1122300,71.7,235,4.1,21.0,2.5,0.05,-0.03,-0.01,0
14.855,0,0,0,1,0.013,55.9880483,13.1122300,71.7,235,4.5,20.1,2.5,0.05,-0.03,-0.01,0
14.902,0,0,0,0,0.013,55.9880483,13.1122300,71.7,235,4.5,20.1,2.5,0.05,-0.03,-0.01,0
14.950,0,0,0,0,0.013,55.9880483,13.1122300,71.7,235,4.5,20.1,2.5,0.05,-0.03,-0.01,0
14.965,0,0,0,1,0.023,55.9880500,13.1122300,71.7,235,4.2,19.2,2.5,0.05,-0.04,0.00,0
15.012,0,0,0,0,0.023,55.9880500,13.1122300,71.7,235,4.2,19.2,2.5,0.04,-0.05,0.01,0
15.055,0,0,0,1,0.013,55.9880500,13.1122300,71.7,235,4.1,18.3,2.5,0.04,-0.05,-0.00,0
15.102,0,0,0,0,0.013,55.9880500,13.1122300,71.7,235,4.1,18.3,2.5,0.03,-0.06,-0.00,0
15.152,0,0,0,0,0.013,55.9880500,13.1122300,71.7,235,4.1,18.3,2.5,0.03,-0.05,-0.01,0
15.164,0,0,0,1,0.022,55.9880517,13.1122283,71.7,235,4.1,17.4,2.5,0.02,-0.04,-0.02,0
15.212,0,0,0,0,0.022,55.9880517,13.1122283,71.7,235,4.1,17.4,2.5,0.01,-0.03,-0.02,0
15.256,0,0,0,1,0.014,55.9880517,13.1122283,71.7,235,3.7,16.4,2.5,0.00,-0.02,-0.02,0
15.303,0,0,0,0,0.014,55.9880517,13.1122283,71.7,235,3.7,16.4,2.5,0.01,-0.03,-0.01,0
15.347,0,0,0,1,0.005,55.9880533,13.1122283,71.7,235,3.7,15.5,2.5,0.01,-0.04,-0.01,0
15.395,0,0,0,0,0.005,55.9880533,13.1122283,71.7,235,3.7,15.5,2.5,0.01,-0.04,-0.01,0
15.442,0,0,0,0,0.005,55.9880533,13.1122283,71.7,235,3.7,15.5,2.5,0.01,-0.04,-0.01,0
15.463,0,0,0,1,0.021,55.9880550,13.1122283,71.6,235,4.1,14.4,2.5,0.01,-0.04,-0.01,0
15.514,0,0,0,0,0.021,55.9880550,13.1122283,71.6,235,4.1,14.4,2.5,0.01,-0.05,-0.01,0
15.549,0,0,0,1,0.007,55.9880550,13.1122283,71.6,235,4.1,13.5,2.5,0.01,-0.05,-0.01,0
15.596,0,0,0,0,0.007,55.9880550,13.1122283,71.6,235,4.1,13.5,2.5,0.01,-0.05,-0.01,0
15.644,0,0,0,0,0.007,55.9880550,13.1122283,71.6,235,4.1,13.5,2.5,0.01,-0.06,-0.01,0
15.670,0,0,0,1,0.028,55.9880567,13.1122283,71.6,235,3.6,12.9,2.5,0.00,-0.06,0.00,0
15.720,0,0,0,0,0.028,55.9880567,13.1122283,71.6,235,3.6,12.9,2.5,0.00,-0.06,0.00,0
15.759,0,0,0,1,0.017,55.9880567,13.1122283,71.6,235,3.7,11.9,2.5,-0.00,-0.06,-0.00,0
15.806,0,0,0,0,0.017,55.9880567,13.1122283,71.6,235,3.7,11.9,2.5,-0.00,-0.06,-0.00,0
15.847,0,0,0,1,0.005,55.9880583,13.1122267,71.6,235,3.8,11.1,2.5,-0.00,-0.06,-0.00,0
15.895,0,0,0,0,0.005,55.9880583,13.1122267,71.6,235,3.8,11.1,2.5,-0.01,-0.07,-0.00,0
15.943,0,0,0,0,0.005,55.9880583,13.1122267,71.6,235,3.8,11.1,2.5,-0.01,-0.07,-0.00,0
15.962,0,0,0,1,0.020,55.9880583,13.1122267,71.6,235,3.0,10.2,2.5,-0.01,-0.07,-0.00,0
16.010,0,0,0,0,0.020,55.9880583,13.1122267,71.6,235,3.0,10.2,2.5,-0.01,-0.07,-0.00,0
16.050,0,0,0,1,0.008,55.9880600,13.1122267,71.6,235,3.3,9.4,2.5,-0.02,-0.07,-0.00,0
16.100,0,0,0,0,0.008,55.9880600,13.1122267,71.6,235,3.3,9.4,2.5,-0.02,-0.07,-0.00,0
16.148,0,0,0,0,0.008,55.9880600,13.1122267,71.6,235,3.3,9.4,2.5,-0.02,-0.06,-0.00,0
16.163,0,0,0,1,0.021,55.9880600,13.1122250,71.6,235,2.7,8.6,2.5,-0.02,-0.06,-0.01,0
16.213,0,0,0,0,0.021,55.9880600,13.1122250,71.6,235,2.7,8.6,2.5,-0.03,-0.05,-0.00,0
16.259,0,0,0,0,0.021,55.9880600,13.1122250,71.6,235,2.7,8.6,2.5,-0.01,-0.05,-0.01,0
16.279,0,0,0,1,0.037,55.9880617,13.1122250,71.6,235,2.8,7.9,2.5,-0.01,-0.04,-0.01,0
16.326,0,0,0,0,0.037,55.9880617,13.1122250,71.6,235,2.8,7.9,2.5,-0.00,-0.04,-0.00,0
16.352,0,0,0,1,0.010,55.9880617,13.1122250,71.6,235,1.9,7.3,2.5,-0.00,-0.04,-0.00,0
16.398,0,0,0,0,0.010,55.9880617,13.1122250,71.6,235,1.9,7.3,2.5,0.00,-0.03,-0.01,0
16.447,0,0,0,0,0.010,55.9880617,13.1122250,71.6,235,1.9,7.3,2.5,0.01,-0.03,-0.01,0
16.461,0,0,0,1,0.019,55.9880617,13.1122250,71.6,235,1.8,6.8,2.5,0.01,-0.03,-0.00,0
16.509,0,0,0,0,0.019,55.9880617,13.1122250,71.6,235,1.8,6.8,2.5,0.01,-0.03,-0.00,0
16.549,0,0,0,1,0.007,55.9880633,13.1122250,71.6,235,2.4,6.2,2.5,0.01,-0.03,-0.00,0
16.599,0,0,0,0,0.007,55.9880633,13.1122250,71.6,235,2.4,6.2,2.5,0.01,-0.03,-0.01,0
16.646,0,0,0,0,0.007,55.9880633,13.1122250,71.6,235,2.4,6.2,2.5,0.01,-0.03,-0.01,0
16.663,0,0,0,1,0.020,55.9880633,13.1122233,71.6,235,1.9,5.6,2.5,0.02,-0.03,-0.00,0
16.710,0,0,0,0,0.020,55.9880633,13.1122233,71.6,235,1.9,5.6,2.5,0.02,-0.03,-0.00,0
16.752,0,0,0,1,0.010,55.9880633,13.1122233,71.6,235,1.9,5.2,2.5,0.02,-0.03,-0.01,0
16.801,0,0,0,0,0.010,55.9880633,13.1122233,71.6,235,1.9,5.2,2.5,0.02,-0.03,-0.01,0
16.847,0,0,0,1,0.005,55.9880633,13.1122233,71.6,235,1.4,4.7,2.5,0.02,-0.03,-0.01,1
16.894,0,0,0,0,0.005,55.9880633,13.1122233,71.6,235,1.4,4.7,2.5,0.02,-0.03,-0.01,1
16.940,0,0,0,0,0.005,55.9880633,13.1122233,71.6,235,1.4,4.7,2.5,0.01,-0.03,-0.01,1
16.947,0,0,0,1,0.005,55.9880650,13.1122233,71.6,235,1.6,4.2,2.5,0.01,-0.03,-0.00,1
16.995,0,0,0,0,0.005,55.9880650,13.1122233,71.6,235,1.6,4.2,2.5,0.00,-0.03,-0.00,1
17.043,0,0,0,0,0.005,55.9880650,13.1122233,71.6,235,1.6,4.2,2.5,-0.00,-0.03,-0.00,1
17.061,0,0,0,1,0.019,55.9880650,13.1122233,71.6,235,1.7,3.6,2.5,-0.01,-0.04,-0.00,0
17.108,0,0,0,0,0.019,55.9880650,13.1122233,71.6,235,1.7,3.6,2.5,-0.02,-0.04,-0.00,0
17.152,0,0,0,1,0.010,55.9880650,13.1122217,71.6,235,1.6,3.1,2.5,-0.03,-0.05,-0.00,1
17.199,0,0,0,0,0.010,55.9880650,13.1122217,71.6,235,1.6,3.1,2.5,-0.04,-0.05,-0.00,1
17.251,0,0,0,0,0.010,55.9880650,13.1122217,71.6,235,1.6,3.1,2.5,-0.04,-0.04,-0.00,1
17.266,0,0,0,1,0.024,55.9880650,13.1122217,71.6,235,1.5,2.5,2.5,-0.05,-0.04,-0.00,1
17.313,0,0,0,0,0.024,55.9880650,13.1122217,71.6,235,1.5,2.5,2.5,-0.06,-0.04,0.00,1
17.360,0,0,0,0,0.024,55.9880650,13.1122217,71.6,235,1.5,2.5,2.5,-0.07,-0.04,0.00,1
17.364,0,0,0,1,0.021,55.9880650,13.1122217,71.6,235,1.4,1.9,2.5,-0.07,-0.04,0.00,1
17.413,0,0,0,0,0.021,55.9880650,13.1122217,71.6,235,1.4,1.9,2.5,-0.08,-0.04,0.00,1
17.449,0,0,0,1,0.007,55.9880667,13.1122217,71.6,235,1.4,1.4,2.6,-0.09,-0.05,0.00,1
17.500,0,0,0,0,0.007,55.9880667,13.1122217,71.6,235,1.4,1.4,2.6,-0.09,-0.05,-0.00,1
17.550,0,0,0,0,0.007,55.9880667,13.1122217,71.6,235,1.4,1.4,2.6,-0.09,-0.04,0.00,1
17.562,0,0,0,1,0.020,55.9880667,13.1122200,71.6,235,0.8,1.1,2.5,-0.09,-0.04,-0.00,1
17.612,0,0,0,0,0.020,55.9880667,13.1122200,71.6,235,0.8,1.1,2.5,-0.09,-0.04,-0.00,1
17.652,0,0,0,1,0.010,55.9880667,13.1122200,71.6,235,0.4,1.1,2.5,-0.09,-0.04,0.00,1
17.698,0,0,0,0,0.010,55.9880667,13.1122200,71.6,235,0.4,1.1,2.5,-0.09,-0.04,0.00,1
17.750,0,0,0,1,0.008,55.9880667,13.1122200,71.6,235,0.3,1.1,2.6,-0.09,-0.04,0.00,1
17.800,0,0,0,0,0.008,55.9880667,13.1122200,71.6,235,0.3,1.1,2.6,-0.09,-0.03,0.00,1
17.850,0,0,0,0,0.008,55.9880667,13.1122200,71.6,235,0.3,1.1,2.6,-0.10,-0.03,0.00,1
